104872,AU,7,Mornington,,-38.2167,145.0333
104873,AU,2,Kogarah,,-33.9833,151.1167
104874,AU,2,Verona,,-36.4667,149.8167
104875,AU,6,Ringarooma,,-41.2418,147.7376
104876,AU,7,Panton Hill,,-37.6408,145.2399
104877,AU,2,Ingleburn,,-34,150.8667
104878,AU,4,Innisfail,,-17.5221,146.031
104879,AU,5,Port Willunga,,-35.2667,138.45
104880,AU,2,Broken Hill,,-31.9617,141.46
104881,AU,7,Ferny Creek,,-37.8833,145.3333
104882,AU,2,Tomago,,-32.8333,151.7333
104883,AU,5,Noarlunga,,-35.1833,138.5
104884,AU,2,Tamworth,,-31.0905,150.929
104885,AU,4,Toogoom,,-25.2564,152.6902
104886,AU,7,Campbelltown,,-37.2,143.95
104887,AU,2,Gymea,,-34.0333,151.0833
104888,AU,2,Muswellbrook,,-32.2612,150.8901
104889,AU,2,Riverside,,-31.0167,148.3833
104890,AU,5,Mount Barker,,-35.0667,138.8667
104891,AU,7,Notting Hill,,-37.9,145.1167
104892,AU,4,Mackay,,-21.1534,149.1655
104893,AU,5,Thebarton,,-34.9167,138.5667
104894,AU,8,Applecross,,-32.0167,115.8333
104895,AU,7,Yarraville,,-37.8167,144.9
104896,AU,2,Castlecrag,,-33.8,151.2167
104897,AU,7,Malmsbury,,-37.1886,144.3847
104898,AU,2,Chullora,,-33.9,151.05
104899,AU,4,Victoria Park,,-21.15,149.2
104900,AU,4,Tamborine,,-27.8833,153.1333
104901,AU,8,Dundas,,-32.4,121.7667
104902,AU,7,Leichardt,,-36.6833,144.0667
104903,AU,8,Melville,,-28.1833,116.7333
104904,AU,4,Lawnton,,-27.2833,152.9833
104905,AU,2,Leichhardt,,-33.8833,151.15
104906,AU,2,Rockdale,,-33.95,151.1333
104907,AU,2,Dover Heights,,-33.8708,151.2792
104908,AU,8,Broome,,-17.9554,122.2392
104909,AU,7,Darlington,,-38,143.05
104910,AU,7,Templestowe,,-37.75,145.1167
104911,AU,5,Wayville,,-34.95,138.5833
104912,AU,8,Eaton,,-33.3166,115.705
104913,AU,2,Lawson,,-33.7206,150.4297
104914,AU,4,Blair Athol,,-22.7,147.55
104915,AU,7,Lyons,,-38.0167,141.4667
104916,AU,2,Maroubra,,-33.95,151.2333
104917,AU,2,Lithgow,,-33.4825,150.1363
104918,AU,7,Moonee Ponds,,-37.7667,144.9167
104919,AU,2,New Lambton,,-32.9333,151.7167
104920,AU,5,Murray Bridge,,-35.1199,139.2735
104921,AU,7,Elwood,,-37.8822,144.9781
104922,AU,2,Pendle Hill,,-33.8,150.95
104923,AU,4,Buderim,,-26.6844,153.0571
104924,AU,2,Forestville,,-33.7667,151.2083
104925,AU,2,Tumut,,-35.3002,148.2251
104926,AU,7,Sale,,-38.111,147.068
104928,AU,2,Gore Hill,,-33.8167,151.1825
104929,AU,4,Taylor,,-27.3667,152.0333
104930,AU,8,Port Hedland,,-20.3121,118.6106
